2026/4/7 0:00:00 .dat file Monthly Record Subbasin  7 in ArcSWAT 2012.10_2.19 interface




 MONTH YEAR          FLOCNST          SEDCNST         ORGNCNST         ORGPCNST          NO3CNST          NH3CNST          NO2CNST         MINPCNST         CBODCNST        DISOXCNST         CHLACNST       SOLPSTCNST       SRBPSTCNST        BACTPCNST       BACTLPCNST        CMTL1CNST        CMTL2CNST        CMTL3CNST
     4 2017 1.7296410000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2017 1.6448830000E+06 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2017 1.5575320000E+06 0.0000000000E+00 2.7631809620E+01 0.0000000000E+00 2.7631809620E+01 8.1905853740E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2017 1.8144000000E+06 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2017 1.9008000000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2017 1.8144000000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2017 1.7280000000E+06 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2017 1.9008000000E+06 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2017 1.7280000000E+06 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2018 1.6416000000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2018 1.6242330000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2018 1.4595550000E+06 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2018 1.5298840000E+06 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2018 1.2958270000E+06 0.0000000000E+00 8.2895428860E+00 0.0000000000E+00 8.2895428860E+00 2.4571756120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2018 1.3949280000E+06 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2018 1.2960000000E+06 0.0000000000E+00 4.6974076350E+01 0.0000000000E+00 4.6974076350E+01 1.3923995140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2018 1.3824000000E+06 0.0000000000E+00 4.9737257310E+01 0.0000000000E+00 4.9737257310E+01 1.4743053670E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2018 1.5552000000E+06 0.0000000000E+00 4.4210895390E+01 0.0000000000E+00 4.4210895390E+01 1.3104936600E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2018 1.6848000000E+06 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2018 1.7280000000E+06 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2018 1.3451610000E+06 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2019 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2019 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2019 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2019 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2019 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2019 0.0000000000E+00 0.0000000000E+00 2.7631809620E+01 0.0000000000E+00 2.7631809620E+01 8.1905853740E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2019 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2019 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2019 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2019 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2019 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2019 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2020 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2020 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2020 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2020 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2020 0.0000000000E+00 0.0000000000E+00 8.2895428860E+00 0.0000000000E+00 8.2895428860E+00 2.4571756120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2020 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2020 0.0000000000E+00 0.0000000000E+00 4.6974076350E+01 0.0000000000E+00 4.6974076350E+01 1.3923995140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2020 0.0000000000E+00 0.0000000000E+00 4.9737257310E+01 0.0000000000E+00 4.9737257310E+01 1.4743053670E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2020 0.0000000000E+00 0.0000000000E+00 4.4210895390E+01 0.0000000000E+00 4.4210895390E+01 1.3104936600E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2020 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2020 0.0000000000E+00 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2020 0.0000000000E+00 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2021 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2021 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2021 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2021 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2021 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2021 0.0000000000E+00 0.0000000000E+00 2.7631809620E+01 0.0000000000E+00 2.7631809620E+01 8.1905853740E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2021 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2021 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2021 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2021 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2021 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2021 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2022 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2022 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2022 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2022 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2022 0.0000000000E+00 0.0000000000E+00 8.2895428860E+00 0.0000000000E+00 8.2895428860E+00 2.4571756120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2022 0.0000000000E+00 0.0000000000E+00 2.4868628660E+01 0.0000000000E+00 2.4868628660E+01 7.3715268370E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2022 0.0000000000E+00 0.0000000000E+00 4.6974076350E+01 0.0000000000E+00 4.6974076350E+01 1.3923995140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2022 0.0000000000E+00 0.0000000000E+00 4.9737257310E+01 0.0000000000E+00 4.9737257310E+01 1.4743053670E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2022 0.0000000000E+00 0.0000000000E+00 4.4210895390E+01 0.0000000000E+00 4.4210895390E+01 1.3104936600E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2022 0.0000000000E+00 0.0000000000E+00 3.0394990580E+01 0.0000000000E+00 3.0394990580E+01 9.0096439120E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2022 0.0000000000E+00 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2022 0.0000000000E+00 0.0000000000E+00 2.2105447700E+01 0.0000000000E+00 2.2105447700E+01 6.5524683000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2023 0.0000000000E+00 0.0000000000E+00 1.9342266730E+01 0.0000000000E+00 1.9342266730E+01 5.7334097620E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2023 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2023 0.0000000000E+00 0.0000000000E+00 1.1052723850E+01 0.0000000000E+00 1.1052723850E+01 3.2762341500E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2023 0.0000000000E+00 0.0000000000E+00 1.3815904810E+01 0.0000000000E+00 1.3815904810E+01 4.0952926870E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2023 0.0000000000E+00 0.0000000000E+00 1.6579085770E+01 0.0000000000E+00 1.6579085770E+01 4.9143512250E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
