2026/4/7 0:00:00 .dat file Monthly Record Subbasin  7 in ArcSWAT 2012.10_2.19 interface




 MONTH YEAR          FLOCNST          SEDCNST         ORGNCNST         ORGPCNST          NO3CNST          NH3CNST          NO2CNST         MINPCNST         CBODCNST        DISOXCNST         CHLACNST       SOLPSTCNST       SRBPSTCNST        BACTPCNST       BACTLPCNST        CMTL1CNST        CMTL2CNST        CMTL3CNST
     4 2017 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2017 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2017 0.0000000000E+00 0.0000000000E+00 3.8339850260E+01 0.0000000000E+00 3.8339850260E+01 1.8706167140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2017 0.0000000000E+00 0.0000000000E+00 4.2173835290E+01 0.0000000000E+00 4.2173835290E+01 2.0576783850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2017 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2017 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2017 0.0000000000E+00 0.0000000000E+00 2.6837895180E+01 0.0000000000E+00 2.6837895180E+01 1.3094317000E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2017 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2017 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2018 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2018 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2018 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2018 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2018 0.0000000000E+00 0.0000000000E+00 1.1501955080E+01 0.0000000000E+00 1.1501955080E+01 5.6118501410E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2018 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2018 0.0000000000E+00 0.0000000000E+00 6.5177745440E+01 0.0000000000E+00 6.5177745440E+01 3.1800484130E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2018 0.0000000000E+00 0.0000000000E+00 6.9011730470E+01 0.0000000000E+00 6.9011730470E+01 3.3671100850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2018 0.0000000000E+00 0.0000000000E+00 6.1343760420E+01 0.0000000000E+00 6.1343760420E+01 2.9929867420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2018 0.0000000000E+00 0.0000000000E+00 4.2173835290E+01 0.0000000000E+00 4.2173835290E+01 2.0576783850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2018 0.0000000000E+00 0.0000000000E+00 3.0671880210E+01 0.0000000000E+00 3.0671880210E+01 1.4964933710E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2018 0.0000000000E+00 0.0000000000E+00 3.0671880210E+01 0.0000000000E+00 3.0671880210E+01 1.4964933710E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2019 0.0000000000E+00 0.0000000000E+00 2.6837895180E+01 0.0000000000E+00 2.6837895180E+01 1.3094317000E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2019 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2019 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2019 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2019 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2019 0.0000000000E+00 0.0000000000E+00 3.8339850260E+01 0.0000000000E+00 3.8339850260E+01 1.8706167140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2019 0.0000000000E+00 0.0000000000E+00 4.2173835290E+01 0.0000000000E+00 4.2173835290E+01 2.0576783850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2019 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2019 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2019 0.0000000000E+00 0.0000000000E+00 2.6837895180E+01 0.0000000000E+00 2.6837895180E+01 1.3094317000E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2019 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2019 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2020 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2020 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2020 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2020 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2020 0.0000000000E+00 0.0000000000E+00 1.1501955080E+01 0.0000000000E+00 1.1501955080E+01 5.6118501410E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2020 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2020 0.0000000000E+00 0.0000000000E+00 6.5177745440E+01 0.0000000000E+00 6.5177745440E+01 3.1800484130E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2020 0.0000000000E+00 0.0000000000E+00 6.9011730470E+01 0.0000000000E+00 6.9011730470E+01 3.3671100850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2020 0.0000000000E+00 0.0000000000E+00 6.1343760420E+01 0.0000000000E+00 6.1343760420E+01 2.9929867420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2020 0.0000000000E+00 0.0000000000E+00 4.2173835290E+01 0.0000000000E+00 4.2173835290E+01 2.0576783850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2020 0.0000000000E+00 0.0000000000E+00 3.0671880210E+01 0.0000000000E+00 3.0671880210E+01 1.4964933710E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2020 0.0000000000E+00 0.0000000000E+00 3.0671880210E+01 0.0000000000E+00 3.0671880210E+01 1.4964933710E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2021 0.0000000000E+00 0.0000000000E+00 2.6837895180E+01 0.0000000000E+00 2.6837895180E+01 1.3094317000E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2021 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2021 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2021 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2021 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2021 0.0000000000E+00 0.0000000000E+00 3.8339850260E+01 0.0000000000E+00 3.8339850260E+01 1.8706167140E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2021 0.0000000000E+00 0.0000000000E+00 4.2173835290E+01 0.0000000000E+00 4.2173835290E+01 2.0576783850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2021 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2021 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2021 0.0000000000E+00 0.0000000000E+00 2.6837895180E+01 0.0000000000E+00 2.6837895180E+01 1.3094317000E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2021 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2021 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2022 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2022 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2022 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2022 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2022 0.0000000000E+00 0.0000000000E+00 1.1501955080E+01 0.0000000000E+00 1.1501955080E+01 5.6118501410E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     6 2022 0.0000000000E+00 0.0000000000E+00 3.4505865240E+01 0.0000000000E+00 3.4505865240E+01 1.6835550420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     7 2022 0.0000000000E+00 0.0000000000E+00 6.5177745440E+01 0.0000000000E+00 6.5177745440E+01 3.1800484130E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     8 2022 0.0000000000E+00 0.0000000000E+00 6.9011730470E+01 0.0000000000E+00 6.9011730470E+01 3.3671100850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     9 2022 0.0000000000E+00 0.0000000000E+00 6.1343760420E+01 0.0000000000E+00 6.1343760420E+01 2.9929867420E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    10 2022 0.0000000000E+00 0.0000000000E+00 4.2173835290E+01 0.0000000000E+00 4.2173835290E+01 2.0576783850E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    11 2022 0.0000000000E+00 0.0000000000E+00 3.0671880210E+01 0.0000000000E+00 3.0671880210E+01 1.4964933710E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
    12 2022 0.0000000000E+00 0.0000000000E+00 3.0671880210E+01 0.0000000000E+00 3.0671880210E+01 1.4964933710E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     1 2023 0.0000000000E+00 0.0000000000E+00 2.6837895180E+01 0.0000000000E+00 2.6837895180E+01 1.3094317000E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     2 2023 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     3 2023 0.0000000000E+00 0.0000000000E+00 1.5335940100E+01 0.0000000000E+00 1.5335940100E+01 7.4824668550E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     4 2023 0.0000000000E+00 0.0000000000E+00 1.9169925130E+01 0.0000000000E+00 1.9169925130E+01 9.3530835680E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
     5 2023 0.0000000000E+00 0.0000000000E+00 2.3003910160E+01 0.0000000000E+00 2.3003910160E+01 1.1223700280E+01 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
